,U239,Np239,Pu239,Pu240,Pu241,Pu242
A_2646,2.34333e-06,0.000339154,0.00451323,0.000166751,6.61563e-06,1.09506e-07
A_2647,3.21536e-06,0.000465809,0.00401275,0.000143577,4.99942e-06,7.18016e-08
A_2648,4.67901e-06,0.000677327,0.0048113,0.000199887,8.64733e-06,1.57419e-07
A_2649,3.30991e-06,0.000478971,0.00479172,0.00021486,9.15866e-06,1.63762e-07
A_2650,4.95356e-06,0.000716697,0.00361449,0.000116459,3.84084e-06,5.25697e-08
A_2651,4.03698e-06,0.000584466,0.00413521,0.000156524,5.89826e-06,9.32899e-08
A_2652,2.53835e-06,0.000367314,0.00542097,0.000239052,1.13574e-05,2.26675e-07
A_2653,2.19285e-06,0.000317357,0.00529598,0.000225874,1.04229e-05,2.01605e-07
A_2654,3.71259e-06,0.000537829,0.00397837,0.000138449,4.92046e-06,7.25129e-08
A_2655,4.51001e-06,0.000653096,0.00446718,0.000168849,6.72045e-06,1.11986e-07
A_2656,2.89897e-06,0.000419474,0.0055507,0.000284248,1.41823e-05,3.01755e-07
A_2657,2.25453e-06,0.000326262,0.00419491,0.000152986,5.60613e-06,8.49399e-08
A_2658,3.82643e-06,0.000554022,0.0051379,0.000224371,1.02426e-05,1.96265e-07
A_2659,4.57353e-06,0.000662175,0.0055218,0.0002753,1.38084e-05,2.94262e-07
A_2660,3.09896e-06,0.000448797,0.00478484,0.000177702,7.35679e-06,1.25489e-07
A_2661,3.4568e-06,0.000500509,0.00384989,0.000122217,4.13439e-06,5.81003e-08
A_2662,4.91184e-06,0.000711322,0.00465314,0.000194582,8.28034e-06,1.47842e-07
A_2663,4.2324e-06,0.000612622,0.00538066,0.000246013,1.17107e-05,2.35062e-07
A_2664,2.6448e-06,0.000382897,0.00442127,0.000180423,7.07791e-06,1.15353e-07
A_2665,3.63065e-06,0.000525423,0.00448478,0.000173777,6.95096e-06,1.16437e-07
A_2666,2.09321e-06,0.000302847,0.00573012,0.000288474,1.43455e-05,3.0048e-07
A_2667,2.80864e-06,0.000406401,0.00503605,0.000205456,9.12347e-06,1.71003e-07
A_2668,4.42558e-06,0.000641519,0.00386225,0.000132468,4.6182e-06,6.66441e-08
A_2669,4.84741e-06,0.000701941,0.00412066,0.000148216,5.4978e-06,8.4685e-08
A_2670,3.20331e-06,0.000463712,0.00527811,0.000222146,1.0485e-05,2.09761e-07
A_2671,2.45995e-06,0.000356021,0.00486432,0.000208609,8.90626e-06,1.5903e-07
A_2672,3.94716e-06,0.000572149,0.00355076,0.000107731,3.47669e-06,4.64683e-08
A_2673,4.95875e-06,0.000718621,0.00462969,0.00017255,7.12368e-06,1.23133e-07
A_2674,3.36832e-06,0.000487634,0.00364779,0.000116568,3.80926e-06,5.12753e-08
A_2675,2.60809e-06,0.000377626,0.00432463,0.000157237,5.95091e-06,9.36158e-08
A_2676,4.07553e-06,0.000589904,0.00508752,0.000238049,1.09839e-05,2.15132e-07
A_2677,3.75333e-06,0.000543186,0.00494765,0.000227113,1.00267e-05,1.86511e-07
A_2678,2.24856e-06,0.000325681,0.00415479,0.000138362,4.87642e-06,7.05031e-08
A_2679,2.96313e-06,0.000428843,0.00449337,0.000176098,7.00918e-06,1.16343e-07
A_2680,4.54259e-06,0.0006577,0.00542512,0.000250494,1.22374e-05,2.52683e-07
A_2681,3.55264e-06,0.000514239,0.00536044,0.000258906,1.2407e-05,2.51528e-07
A_2682,5.01957e-06,0.000726619,0.00406283,0.000144502,5.42878e-06,8.57275e-08
A_2683,4.39781e-06,0.000636657,0.00371826,0.00013357,4.42828e-06,6.05157e-08
A_2684,2.76565e-06,0.000400337,0.00490373,0.000207083,9.01833e-06,1.64617e-07
A_2685,2.36328e-06,0.00034187,0.00566471,0.000274038,1.37869e-05,2.95814e-07
A_2686,3.96629e-06,0.000574439,0.00455371,0.00019097,7.79766e-06,1.33337e-07
A_2687,4.74439e-06,0.000686964,0.00393104,0.000130821,4.67896e-06,6.97287e-08
A_2688,3.20326e-06,0.000463606,0.00521712,0.000230248,1.04832e-05,1.9922e-07
A_2689,2.14315e-06,0.000310162,0.00489649,0.000202121,8.52935e-06,1.49874e-07
A_2690,3.61977e-06,0.000523973,0.00565411,0.000259567,1.30946e-05,2.79644e-07
A_2691,4.44377e-06,0.000643406,0.00509712,0.000235368,1.07808e-05,2.06995e-07
A_2692,2.86149e-06,0.000414408,0.0041607,0.000148755,5.52673e-06,8.53132e-08
A_2693,3.2573e-06,0.000471443,0.00440964,0.000163807,6.37232e-06,1.02953e-07
A_2694,4.85597e-06,0.000702936,0.00532261,0.000267647,1.27984e-05,2.58791e-07
A_2695,3.98396e-06,0.000576813,0.00479447,0.000199281,8.69196e-06,1.60324e-07
A_2696,2.50382e-06,0.00036255,0.00397447,0.000135179,4.69572e-06,6.68355e-08
A_2697,3.87513e-06,0.000560937,0.00397744,0.000129125,4.55077e-06,6.638e-08
A_2698,2.27211e-06,0.000328722,0.00510246,0.000231157,1.04846e-05,2.01473e-07
A_2699,3.09659e-06,0.000448203,0.00567219,0.000270787,1.34957e-05,2.83802e-07
A_2700,4.60883e-06,0.000667116,0.00437315,0.000174729,6.9015e-06,1.13576e-07
A_2701,4.92864e-06,0.00071219,0.00344637,0.000114757,3.74263e-06,5.10965e-08
A_2702,3.45268e-06,0.000499827,0.0047917,0.000191974,8.14615e-06,1.44617e-07
A_2703,2.65915e-06,0.000384776,0.00534685,0.000244162,1.15405e-05,2.30251e-07
A_2704,4.26538e-06,0.000617902,0.00420967,0.000142142,5.35589e-06,8.38517e-08
A_2705,4.09999e-06,0.000593547,0.00539993,0.000268935,1.32966e-05,2.8209e-07
A_2706,2.64305e-06,0.000382547,0.00467536,0.000175225,7.16271e-06,1.22121e-07
A_2707,3.3991e-06,0.000492279,0.00400622,0.000143182,5.09437e-06,7.50209e-08
A_2708,5.01659e-06,0.000726408,0.00498519,0.000215377,9.65285e-06,1.82644e-07
A_2709,4.57198e-06,0.000662106,0.0052304,0.00023726,1.11448e-05,2.20051e-07
A_2710,3.00612e-06,0.000435221,0.00429743,0.000176248,6.7586e-06,1.08399e-07
A_2711,2.2953e-06,0.000332403,0.00396742,0.000126235,4.29899e-06,6.01106e-08
A_2712,3.78304e-06,0.000547538,0.00477257,0.00019927,8.456e-06,1.49539e-07
A_2713,2.42344e-06,0.000350684,0.00503483,0.000203885,8.97523e-06,1.65806e-07
A_2714,4.06331e-06,0.000588482,0.00388699,0.000132161,4.55249e-06,6.48108e-08
A_2715,4.72435e-06,0.000684024,0.00423131,0.000160327,6.24856e-06,1.02129e-07
A_2716,3.22054e-06,0.000466069,0.00550093,0.000273914,1.32706e-05,2.73e-07
A_2717,2.90121e-06,0.000420001,0.00488208,0.000206064,8.70237e-06,1.52421e-07
A_2718,4.40028e-06,0.000637578,0.00351361,0.000104809,3.32141e-06,4.35771e-08
A_2719,3.63907e-06,0.000527043,0.00418256,0.000149491,5.53246e-06,8.45154e-08
A_2720,2.04343e-06,0.000295635,0.00534016,0.000229836,1.08714e-05,2.1717e-07
A_2721,3.10013e-06,0.000449059,0.00369725,0.000107155,3.53994e-06,4.81506e-08
A_2722,4.72082e-06,0.000683467,0.00467455,0.000194757,8.20598e-06,1.45622e-07
A_2723,3.86922e-06,0.000560201,0.00520877,0.000232829,1.09062e-05,2.1554e-07
A_2724,2.38502e-06,0.000345233,0.00442026,0.000165558,6.27649e-06,9.85644e-08
A_2725,2.7491e-06,0.000398287,0.00404983,0.000148276,5.28668e-06,7.80336e-08
A_2726,4.19354e-06,0.000606905,0.00482974,0.000204956,9.02955e-06,1.68016e-07
A_2727,5.07386e-06,0.00073461,0.00538819,0.000254654,1.22995e-05,2.51096e-07
A_2728,3.48773e-06,0.000505007,0.00447121,0.000165998,6.61469e-06,1.10168e-07
A_2729,4.48527e-06,0.000649375,0.00424445,0.000161922,6.22335e-06,9.96215e-08
A_2730,2.97435e-06,0.000430414,0.00558011,0.00024773,1.19804e-05,2.42288e-07
A_2731,2.13035e-06,0.000308235,0.00495377,0.000224015,9.82742e-06,1.80256e-07
A_2732,3.74825e-06,0.000542947,0.00383155,0.000126855,4.33139e-06,6.10351e-08
A_2733,4.13327e-06,0.000598406,0.00461573,0.000177233,7.23744e-06,1.22547e-07
A_2734,2.5291e-06,0.000365832,0.0057165,0.00029622,1.5003e-05,3.25257e-07
A_2735,3.31258e-06,0.000479556,0.00518076,0.000220483,1.0171e-05,1.97614e-07
A_2736,4.81459e-06,0.000696768,0.00387625,0.00013592,4.86727e-06,7.24435e-08
A_2737,3.27215e-06,0.000473809,0.00395916,0.000133981,4.68568e-06,6.74108e-08
A_2738,4.73743e-06,0.000685856,0.0047914,0.000183548,7.97089e-06,1.45128e-07
A_2739,4.0734e-06,0.000589728,0.00551381,0.000266151,1.29278e-05,2.64088e-07
A_2740,2.47441e-06,0.000358109,0.00456782,0.000174212,6.99824e-06,1.16971e-07
A_2741,2.05731e-06,0.000297702,0.00373363,0.00011573,3.79956e-06,5.10687e-08
A_2742,3.64727e-06,0.000528007,0.00470531,0.000202366,8.50881e-06,1.49206e-07
A_2743,4.37705e-06,0.000633807,0.00511138,0.00022362,1.03351e-05,2.03328e-07
A_2744,2.90286e-06,0.000420268,0.00431859,0.000158452,5.93749e-06,9.2122e-08
A_2745,5.04925e-06,0.00073145,0.00447239,0.000167566,6.71641e-06,1.12267e-07
A_2746,3.41579e-06,0.000494228,0.00557838,0.00028175,1.40939e-05,3.00302e-07
A_2747,2.66636e-06,0.000385925,0.00520476,0.00023072,1.05503e-05,2.03273e-07
A_2748,4.18237e-06,0.000605393,0.00391253,0.000142956,5.05765e-06,7.43732e-08
A_2749,3.80222e-06,0.000550566,0.00423351,0.000164496,6.27726e-06,9.99036e-08
A_2750,2.28523e-06,0.000330643,0.00552147,0.000250448,1.20623e-05,2.44203e-07
A_2751,2.9706e-06,0.000429838,0.00475785,0.00019699,8.43592e-06,1.51488e-07
A_2752,4.63504e-06,0.000670995,0.00365869,0.000111367,3.6878e-06,5.08146e-08
A_2753,3.71575e-06,0.000537766,0.00540794,0.000236326,1.13305e-05,2.28209e-07
A_2754,2.15551e-06,0.000311913,0.00446375,0.000173216,6.83473e-06,1.12503e-07
A_2755,2.99906e-06,0.000434318,0.0039514,0.000131069,4.53655e-06,6.46888e-08
A_2756,4.48058e-06,0.000648809,0.00476605,0.000208031,8.97692e-06,1.62283e-07
A_2757,4.84772e-06,0.000701532,0.00544816,0.000294552,1.46811e-05,3.12645e-07
A_2758,3.36777e-06,0.000487475,0.00470605,0.00018609,7.65089e-06,1.3161e-07
A_2759,2.56879e-06,0.000371726,0.00420751,0.000153886,5.67773e-06,8.66416e-08
A_2760,4.2118e-06,0.000609875,0.00523362,0.000229809,1.05742e-05,2.05213e-07
A_2761,2.39531e-06,0.000346698,0.00493886,0.000212497,9.18624e-06,1.66117e-07
A_2762,3.9201e-06,0.000567731,0.00364177,0.00011088,3.62327e-06,4.90659e-08
A_2763,4.71519e-06,0.000682596,0.00410515,0.000155271,5.75945e-06,8.87582e-08
A_2764,3.0837e-06,0.000446226,0.00522675,0.000240014,1.13032e-05,2.26349e-07
A_2765,3.50888e-06,0.000508016,0.00501271,0.00021095,9.40261e-06,1.75681e-07
A_2766,5.20571e-06,0.000753372,0.00386025,0.000136756,4.78557e-06,6.95838e-08
A_2767,4.26227e-06,0.000617331,0.004377,0.000158001,6.28214e-06,1.04414e-07
A_2768,2.76199e-06,0.000399596,0.00564278,0.00026854,1.32522e-05,2.76832e-07
A_2769,2.81016e-06,0.000406658,0.00436364,0.00015103,5.78727e-06,9.19248e-08
A_2770,4.40563e-06,0.000637972,0.00529615,0.00024722,1.17308e-05,2.33238e-07
A_2771,5.09851e-06,0.000738006,0.00459077,0.000185957,7.84207e-06,1.39743e-07
A_2772,3.60942e-06,0.000522661,0.00373907,0.000122598,4.03538e-06,5.4844e-08
A_2773,3.22988e-06,0.000467659,0.0046139,0.000196796,8.02878e-06,1.36607e-07
A_2774,4.69358e-06,0.0006796,0.00539232,0.000257051,1.2598e-05,2.62433e-07
A_2775,3.96936e-06,0.000574483,0.00501801,0.000220745,9.85782e-06,1.85245e-07
A_2776,2.3805e-06,0.000344592,0.00405328,0.000137715,4.97781e-06,7.47e-08
A_2777,4.16517e-06,0.00060271,0.00349574,0.000110275,3.50463e-06,4.62846e-08
A_2778,2.61706e-06,0.000378821,0.00478953,0.000182164,7.61059e-06,1.31906e-07
A_2779,3.3836e-06,0.00048962,0.00519567,0.00024433,1.12924e-05,2.19442e-07
A_2780,5.0592e-06,0.000732861,0.00406624,0.000143933,5.26326e-06,8.00452e-08
A_2781,4.57862e-06,0.000662852,0.00376423,0.000118797,4.0152e-06,5.62115e-08
A_2782,2.95338e-06,0.000427453,0.00490199,0.000216415,9.53431e-06,1.76529e-07
A_2783,2.24276e-06,0.000324513,0.00566356,0.000244326,1.20293e-05,2.50585e-07
A_2784,3.76502e-06,0.000544984,0.00436117,0.000163968,6.36318e-06,1.0307e-07
A_2785,4.64284e-06,0.000671994,0.00486559,0.000212566,9.42425e-06,1.75819e-07
A_2786,3.13368e-06,0.000453728,0.00403745,0.00012622,4.44098e-06,6.44104e-08
A_2787,2.28838e-06,0.00033114,0.00452531,0.000179227,7.19263e-06,1.19933e-07
A_2788,3.85693e-06,0.000558262,0.00546835,0.000254854,1.24589e-05,2.58396e-07
A_2789,4.32927e-06,0.000626973,0.00474543,0.000190543,7.95775e-06,1.39077e-07
A_2790,2.72466e-06,0.000394857,0.003755,0.000128775,4.267e-06,5.84501e-08
A_2791,3.51223e-06,0.000508449,0.00424473,0.000148587,5.58452e-06,8.68883e-08
A_2792,4.96793e-06,0.000719184,0.00502191,0.000227146,1.04613e-05,2.0236e-07
A_2793,2.85694e-06,0.000413362,0.00563407,0.000264292,1.32673e-05,2.82791e-07
A_2794,4.47537e-06,0.000648055,0.00451756,0.000183497,7.44888e-06,1.26602e-07
A_2795,3.68538e-06,0.000533972,0.0040532,0.000143984,5.23416e-06,7.91473e-08
A_2796,2.14686e-06,0.000310671,0.00530281,0.000255559,1.17671e-05,2.2791e-07
A_2797,2.53447e-06,0.000366694,0.00552964,0.000271244,1.30628e-05,2.67178e-07
A_2798,4.04047e-06,0.000585098,0.00425231,0.000152811,5.8312e-06,9.23437e-08
A_2799,5.01636e-06,0.000726032,0.00376501,0.000121812,4.05469e-06,5.56549e-08
A_2800,3.28501e-06,0.000475601,0.0048989,0.000197122,8.6094e-06,1.57359e-07
